store,category,domain,website,lead_quality_score,priority_tier,known_source,why_high_quality,shopify_signal,best_email,public_emails,email_confidence,email_source_url,contact_pages_checked,linkedin_profiles_found,x_profiles_found,instagram_profiles_found,facebook_profiles_found,tiktok_profiles_found,youtube_profiles_found,public_profile_links,profile_status,hunter_domain_search,linkedin_search,channel,quick_check_command,exact_pitch,crawl_notes
Boll & Branch,Home,bollandbranch.com,https://www.bollandbranch.com/,93,A,DTC bedding,Bedding material and sizing questions,yes,wholesale@bollandbranch.com,wholesale@bollandbranch.com; help@bollandbranch.com; onlineaccessibility@bollandbranch.com,high_site,https://www.bollandbranch.com/pages/wholesale/,https://www.bollandbranch.com/; https://www.bollandbranch.com; https://www.bollandbranch.com/pages/contact/; https://www.bollandbranch.com/pages/contact/; https://www.bollandbranch.com/pages/wholesale/; https://www.bollandbranch.com/pages/reviews/; https://www.bollandbranch.com/pages/about/; https://www.bollandbranch.com/pages/about/; https://www.bollandbranch.com/pages/accessibility-statement/; https://www.bollandbranch.com/pages/about-our-fabrics/,,,https://instagram.com/bollandbranch,https://facebook.com/bollandbranch,,,https://instagram.com/bollandbranch; https://facebook.com/bollandbranch,direct_profile_found,https://hunter.io/search/bollandbranch.com,https://www.linkedin.com/search/results/companies/?keywords=Boll%20%26%20Branch,email first; LinkedIn or Instagram fallback,bun dev # then audit bollandbranch.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Boll & Branch, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like bedding material and sizing questions, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Boll & Branch, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Buffy,Home,buffy.co,https://buffy.co,93,A,DTC bedding,Bedding material comparison,yes,press@buffy.co,press@buffy.co; hello@buffy.co,high_site,https://buffy.co/pages/contact-us,https://buffy.co; https://buffy.co; https://buffy.co/pages/contact-us; https://buffy.co/pages/contact-us; https://buffy.co/pages/faq; https://buffy.co/pages/faq; https://buffy.co/pages/accessibility,,,https://www.instagram.com/buffy,https://www.facebook.com/MeetBuffy,,,https://www.instagram.com/buffy; https://www.facebook.com/MeetBuffy,direct_profile_found,https://hunter.io/search/buffy.co,https://www.linkedin.com/search/results/companies/?keywords=Buffy,email first; LinkedIn or Instagram fallback,bun dev # then audit buffy.co,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Buffy, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like bedding material comparison, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Buffy, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Coyuchi,Home,coyuchi.com,https://www.coyuchi.com/,93,A,DTC home,Organic bedding/bath education,yes,press@coyuchi.com,press@coyuchi.com; info@coyuchi.com,high_site,https://www.coyuchi.com/pages/press,https://www.coyuchi.com/; https://www.coyuchi.com; https://www.coyuchi.com/pages/contact-us; https://www.coyuchi.com/pages/contact-us; https://www.coyuchi.com/pages/contact-us; https://www.coyuchi.com/pages/contact-us; https://www.coyuchi.com/pages/faq; https://www.coyuchi.com/pages/wholesale; https://www.coyuchi.com/pages/wholesale; https://www.coyuchi.com/pages/press,https://www.linkedin.com/company/coyuchi,,https://www.instagram.com/coyuchi; https://www.instagram.com/tv/CN-orVmJSOU,https://www.facebook.com/CoyuchiHome,,,https://www.linkedin.com/company/coyuchi; https://www.instagram.com/coyuchi; https://www.instagram.com/tv/CN-orVmJSOU; https://www.facebook.com/CoyuchiHome,direct_profile_found,https://hunter.io/search/coyuchi.com,https://www.linkedin.com/search/results/companies/?keywords=Coyuchi,email first; LinkedIn or Instagram fallback,bun dev # then audit coyuchi.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Coyuchi, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like organic bedding/bath education, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Coyuchi, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Branch Basics,Home,branchbasics.com,https://branchbasics.com,93,A,DTC cleaning,Concentrate education and starter kits,yes,info@branchbasics.com,info@branchbasics.com; customerservice@branchbasics.com,high_site,https://branchbasics.com/pages/contact,https://branchbasics.com; https://branchbasics.com; https://branchbasics.com/pages/contact; https://branchbasics.com/pages/contact; https://www.zendesk.com/help-center-closed/?utm_source=helpcenter-closed&utm_medium=poweredbyzendesk&utm_campaign=text&utm_content=branchbasics.zendesk.com; https://branchbasics.com/pages/our-story; https://branchbasics.com/pages/our-story; https://branchbasics.com/pages/accessibility,https://www.linkedin.com/company/zendesk,https://www.twitter.com/zendesk,https://www.instagram.com/branchbasics; https://www.instagram.com/zendesk,https://www.facebook.com/BranchBasics; https://www.facebook.com/zendesk,https://www.tiktok.com/@branchbasics; https://www.tiktok.com/@zendesk,https://www.youtube.com/channel/UCohnjXwA7RthgdfMMV6Y3Ag; https://www.youtube.com/zendesk; https://youtube.com/watch,https://www.linkedin.com/company/zendesk; https://www.twitter.com/zendesk; https://www.instagram.com/branchbasics; https://www.instagram.com/zendesk; https://www.facebook.com/BranchBasics; https://www.facebook.com/zendesk; https://www.tiktok.com/@branchbasics; https://www.tiktok.com/@zendesk; https://www.youtube.com/channel/UCohnjXwA7RthgdfMMV6Y3Ag; https://www.youtube.com/zendesk; https://youtube.com/watch,direct_profile_found,https://hunter.io/search/branchbasics.com,https://www.linkedin.com/search/results/companies/?keywords=Branch%20Basics,email first; LinkedIn or Instagram fallback,bun dev # then audit branchbasics.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Branch Basics, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like concentrate education and starter kits, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Branch Basics, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Blueland,Home,blueland.com,https://www.blueland.com/,93,A,DTC cleaning,Refill product education and subscriptions,yes,wholesale@blueland.com,wholesale@blueland.com; help@blueland.com,high_site,https://wholesale.blueland.com/pages/wholesale-login,https://www.blueland.com/; https://www.blueland.com; https://help.blueland.com/en-US/contact; https://wholesale.blueland.com/pages/wholesale-login; https://www.blueland.com/pages/about-us; https://www.blueland.com/pages/about-us; https://help.blueland.com/en-US/contact; https://wholesale.blueland.com/pages/wholesale-login,https://www.linkedin.com/company/liveblueland,,https://www.instagram.com/blueland,https://www.facebook.com/liveblueland,https://www.tiktok.com/@blueland,https://www.youtube.com/channel/UCVXZZT6E093tP7IiebaLyxw,https://www.linkedin.com/company/liveblueland; https://www.instagram.com/blueland; https://www.facebook.com/liveblueland; https://www.tiktok.com/@blueland; https://www.youtube.com/channel/UCVXZZT6E093tP7IiebaLyxw,direct_profile_found,https://hunter.io/search/blueland.com,https://www.linkedin.com/search/results/companies/?keywords=Blueland,email first; LinkedIn or Instagram fallback,bun dev # then audit blueland.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Blueland, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like refill product education and subscriptions, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Blueland, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Public Goods,Home,publicgoods.com,https://www.publicgoods.com/,93,A,DTC marketplace,Membership catalog and comparison shopping,yes,service@publicgoods.com,service@publicgoods.com,high_site,https://www.publicgoods.com/,https://www.publicgoods.com/; https://www.publicgoods.com; https://www.publicgoods.com/pages/contact; https://www.publicgoods.com/pages/contact; https://www.publicgoods.com/pages/contact; https://www.publicgoods.com/pages/help-center; https://www.publicgoods.com/pages/faq; https://www.publicgoods.com/pages/wholesale; https://www.publicgoods.com/pages/membership-info; https://www.publicgoods.com/pages/about-us,,,https://www.instagram.com/publicgoods,https://www.facebook.com/publicgoods,,,https://www.instagram.com/publicgoods; https://www.facebook.com/publicgoods,direct_profile_found,https://hunter.io/search/publicgoods.com,https://www.linkedin.com/search/results/companies/?keywords=Public%20Goods,email first; LinkedIn or Instagram fallback,bun dev # then audit publicgoods.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Public Goods, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like membership catalog and comparison shopping, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Public Goods, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Revival,Home,revivalrugs.com,https://www.revivalrugs.com/,93,A,DTC home,Rug discovery by room/size/style,yes,hello@revivalrugs.com,hello@revivalrugs.com,high_site,https://www.revivalrugs.com/,https://www.revivalrugs.com/; https://www.revivalrugs.com; https://www.revivalrugs.com/pages/help-center; https://www.revivalrugs.com/pages/wholesale; https://www.revivalrugs.com/pages/press; https://www.revivalrugs.com/pages/about-revival-rugs; https://www.revivalrugs.com/pages/accessibility; https://www.revivalrugs.com/pages/design-services; https://www.revivalrugs.com/pages/about-revival-rugs; https://www.revivalrugs.com/pages/help-center,,,http://www.instagram.com/revival,https://www.facebook.com/revivalrugs,https://www.tiktok.com/@revivalrugs,,http://www.instagram.com/revival; https://www.facebook.com/revivalrugs; https://www.tiktok.com/@revivalrugs,direct_profile_found,https://hunter.io/search/revivalrugs.com,https://www.linkedin.com/search/results/companies/?keywords=Revival,email first; LinkedIn or Instagram fallback,bun dev # then audit revivalrugs.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Revival, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like rug discovery by room/size/style, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Revival, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
The Citizenry,Home,the-citizenry.com,https://www.the-citizenry.com/,93,A,DTC home,High-AOV home decor discovery,yes,press@the-citizenry.com,press@the-citizenry.com; assistant@the-citizenry.com; orders@the-citizenry.com; accessibility@the-citizenry.com,high_site,https://www.the-citizenry.com/pages/press,https://www.the-citizenry.com/; https://www.the-citizenry.com; https://www.the-citizenry.com/pages/help; https://www.the-citizenry.com/pages/help; https://www.the-citizenry.com/pages/help#returns-exchanges; https://www.the-citizenry.com/pages/press; https://www.the-citizenry.com/pages/about; https://www.the-citizenry.com/pages/our-story; https://www.the-citizenry.com/pages/accessibility,,https://www.fedex.com/en-us/service-alerts.html; https://www.fedex.com/fdmenrollment; https://www.fedex.com/fedextrack/FedEx,https://www.instagram.com/the_citizenry,https://www.facebook.com/jointhecitizenry,https://www.tiktok.com/@thecitizenry,,https://www.fedex.com/en-us/service-alerts.html; https://www.fedex.com/fdmenrollment; https://www.fedex.com/fedextrack/FedEx; https://www.instagram.com/the_citizenry; https://www.facebook.com/jointhecitizenry; https://www.tiktok.com/@thecitizenry,direct_profile_found,https://hunter.io/search/the-citizenry.com,https://www.linkedin.com/search/results/companies/?keywords=The%20Citizenry,email first; LinkedIn or Instagram fallback,bun dev # then audit the-citizenry.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For The Citizenry, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your home catalog, answer buyer questions like high-aov home decor discovery, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread The Citizenry, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Wild Earth,Pet,wildearth.com,https://wildearth.com,93,A,DTC pet,Pet nutrition education,yes,hello@wildearth.com,hello@wildearth.com; support@wildearth.com,high_site,https://wildearth.com,https://wildearth.com; https://wildearth.com; https://wildearth.com/pages/contact-us; https://wildearth.com/pages/contact-us; https://wildearth.com/pages/wholesale; https://wildearth.com/pages/wholesale; https://wildearth.com/pages/our-story,,https://twitter.com/wildearthpets,https://www.instagram.com/wildearthpets,https://www.facebook.com/wildearthpets,https://www.tiktok.com/@wildearthpets,https://www.youtube.com/channel/UCPQB1ymjPvh2Sng2PH4DnYg,https://twitter.com/wildearthpets; https://www.instagram.com/wildearthpets; https://www.facebook.com/wildearthpets; https://www.tiktok.com/@wildearthpets; https://www.youtube.com/channel/UCPQB1ymjPvh2Sng2PH4DnYg,direct_profile_found,https://hunter.io/search/wildearth.com,https://www.linkedin.com/search/results/companies/?keywords=Wild%20Earth,email first; LinkedIn or Instagram fallback,bun dev # then audit wildearth.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Wild Earth, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your pet catalog, answer buyer questions like pet nutrition education, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Wild Earth, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Smalls,Pet,smalls.com,https://www.smalls.com/,93,A,DTC pet,Cat food subscription education,yes,meow@smalls.com,meow@smalls.com,high_site,https://www.smalls.com/,https://www.smalls.com/; https://www.smalls.com; https://www.smalls.com/; https://www.smalls.com/; https://www.smalls.com/; https://www.smalls.com/; https://www.smalls.com/; https://www.smalls.com/; https://www.smalls.com/; https://www.smalls.com/,,https://twitter.com/smallsforcats,https://www.instagram.com/smallsforcats,https://www.facebook.com/smallsforcats,https://www.tiktok.com/@smallsforcats,,https://twitter.com/smallsforcats; https://www.instagram.com/smallsforcats; https://www.facebook.com/smallsforcats; https://www.tiktok.com/@smallsforcats,direct_profile_found,https://hunter.io/search/smalls.com,https://www.linkedin.com/search/results/companies/?keywords=Smalls,email first; LinkedIn or Instagram fallback,bun dev # then audit smalls.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Smalls, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your pet catalog, answer buyer questions like cat food subscription education, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Smalls, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
PrettyLitter,Pet,prettylitter.com,https://www.prettylitter.com/,93,A,DTC pet,Subscription litter education,yes,meow@prettylitter.com,meow@prettylitter.com,high_site,https://www.prettylitter.com/,https://www.prettylitter.com/; https://www.prettylitter.com; https://www.prettylitter.com/contact-us; https://www.prettylitter.com/contact-us; https://www.prettylitter.com/contact-us; https://www.prettylitter.com/contact-us; https://www.prettylitter.com/faq; https://www.prettylitter.com/press; https://www.prettylitter.com/press; https://www.prettylitter.com/about-us,,,https://www.instagram.com/prettylitter; https://instagram.com/prettylitter,https://www.facebook.com/prettylittercats; https://facebook.com/prettylittercats,https://www.tiktok.com/@prettylitter; http://tiktok.com/@prettylitter,https://www.youtube.com/@PrettyLitterBrand; https://www.youtube.com/watch,https://www.instagram.com/prettylitter; https://instagram.com/prettylitter; https://www.facebook.com/prettylittercats; https://facebook.com/prettylittercats; https://www.tiktok.com/@prettylitter; http://tiktok.com/@prettylitter; https://www.youtube.com/@PrettyLitterBrand; https://www.youtube.com/watch,direct_profile_found,https://hunter.io/search/prettylitter.com,https://www.linkedin.com/search/results/companies/?keywords=PrettyLitter,email first; LinkedIn or Instagram fallback,bun dev # then audit prettylitter.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For PrettyLitter, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your pet catalog, answer buyer questions like subscription litter education, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread PrettyLitter, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Fable Pets,Pet,fablepets.com,https://fablepets.com,93,A,DTC pet,Pet product discovery and sizing,yes,press@fablepets.com,press@fablepets.com; help@fablepets.com,high_site,https://fablepets.com/pages/press-inquiries,https://fablepets.com; https://fablepets.com; https://fablepets.com/pages/support; https://fablepets.com/pages/support; https://fablepets.com/pages/press-inquiries; https://fablepets.com/blogs/paid-only/wholesale-inquiry,,,https://www.instagram.com/fablepets,https://www.facebook.com/fablepets,https://www.tiktok.com/@fablepets,,https://www.instagram.com/fablepets; https://www.facebook.com/fablepets; https://www.tiktok.com/@fablepets,direct_profile_found,https://hunter.io/search/fablepets.com,https://www.linkedin.com/search/results/companies/?keywords=Fable%20Pets,email first; LinkedIn or Instagram fallback,bun dev # then audit fablepets.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Fable Pets, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your pet catalog, answer buyer questions like pet product discovery and sizing, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Fable Pets, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Maxbone,Pet,maxbone.com,https://www.maxbone.com/,93,A,DTC pet,Pet apparel/accessory sizing,yes,info@maxbone.com,info@maxbone.com; portal@max-bone.loopreturns.com; aamirafridi@gmail.com,high_site,https://www.maxbone.com/,https://www.maxbone.com/; https://www.maxbone.com; https://www.maxbone.com/pages/contact-us; https://www.maxbone.com/pages/wholesale; https://www.maxbone.com/pages/about-us; https://www.maxbone.com/pages/in-the-press; https://www.maxbone.com/pages/faqs; https://www.maxbone.com/pages/accessibility-statement-maxbone,,,https://www.instagram.com/themaxbone,https://www.facebook.com/themaxbone,,https://www.youtube.com/channel/UCwMHFgYmkIDgOMgMAcjSrdA,https://www.instagram.com/themaxbone; https://www.facebook.com/themaxbone; https://www.youtube.com/channel/UCwMHFgYmkIDgOMgMAcjSrdA,direct_profile_found,https://hunter.io/search/maxbone.com,https://www.linkedin.com/search/results/companies/?keywords=Maxbone,email first; LinkedIn or Instagram fallback,bun dev # then audit maxbone.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Maxbone, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your pet catalog, answer buyer questions like pet apparel/accessory sizing, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Maxbone, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Mous,Accessories,mous.co,https://www.mous.co/,93,A,DTC accessories,Device compatibility and protection education,yes,support@mous.co,support@mous.co,high_site,https://www.mous.co/,https://www.mous.co/; https://www.mous.co; https://www.mous.co/pages/get-in-touch; https://www.mous.co/pages/get-in-touch; https://www.mous.co/pages/get-in-touch; https://www.mous.co/pages/help; https://www.mous.co/pages/help; https://www.mous.co/pages/help; https://www.mous.co/pages/help; https://www.mous.co/pages/about-us,https://uk.linkedin.com/company/mous,https://www.x.com/mouscase,https://www.instagram.com/mouscase,https://www.facebook.com/mous,https://www.tiktok.com/@mouscase,,https://uk.linkedin.com/company/mous; https://www.x.com/mouscase; https://www.instagram.com/mouscase; https://www.facebook.com/mous; https://www.tiktok.com/@mouscase,direct_profile_found,https://hunter.io/search/mous.co,https://www.linkedin.com/search/results/companies/?keywords=Mous,email first; LinkedIn or Instagram fallback,bun dev # then audit mous.co,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Mous, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your accessories catalog, answer buyer questions like device compatibility and protection education, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Mous, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Twelve South,Accessories,twelvesouth.com,https://www.twelvesouth.com/,93,A,DTC accessories,Apple accessory compatibility,yes,marketing@twelvesouth.com,marketing@twelvesouth.com; support@twelvesouth.com; support@metric.al,high_site,https://www.twelvesouth.com/pages/accessibility-statement,https://www.twelvesouth.com/; https://www.twelvesouth.com; https://support.twelvesouth.com/en-US/contact; https://support.twelvesouth.com/en-US/contact; https://support.twelvesouth.com/en-US; https://www.twelvesouth.com/pages/about-twelve-south; https://www.twelvesouth.com/pages/pressroom; https://www.twelvesouth.com/pages/accessibility-statement; https://www.twelvesouth.com/pages/about-twelve-south,,https://twitter.com/twelvesouth; https://www.dropbox.com/scl/fo/m8tsyjo54uap5g4btf9n5/AC1B2K9qvScUM1rhKtc6qYA,https://www.instagram.com/twelvesouth; http://instagram.com/twelvesouth,https://facebook.com/twelvesouth; https://www.facebook.com/twelvesouth,https://www.tiktok.com/@twelvesouth_,https://www.youtube.com/twelvesouth; https://www.youtube.com/user/twelvesouth,https://twitter.com/twelvesouth; https://www.dropbox.com/scl/fo/m8tsyjo54uap5g4btf9n5/AC1B2K9qvScUM1rhKtc6qYA; https://www.instagram.com/twelvesouth; http://instagram.com/twelvesouth; https://facebook.com/twelvesouth; https://www.facebook.com/twelvesouth; https://www.tiktok.com/@twelvesouth_; https://www.youtube.com/twelvesouth; https://www.youtube.com/user/twelvesouth,direct_profile_found,https://hunter.io/search/twelvesouth.com,https://www.linkedin.com/search/results/companies/?keywords=Twelve%20South,email first; LinkedIn or Instagram fallback,bun dev # then audit twelvesouth.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Twelve South, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your accessories catalog, answer buyer questions like apple accessory compatibility, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Twelve South, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Grovemade,Accessories,grovemade.com,https://grovemade.com,93,A,DTC accessories,Desk setup and compatibility,yes,hello@grovemade.com,hello@grovemade.com,high_site,https://grovemade.com/support/faq/?utm_source=Redirect&utm_medium=301&utm_campaign=301batch,https://grovemade.com; https://grovemade.com; https://grovemade.com/support/?utm_source=Redirect&utm_medium=301&utm_campaign=301batch; https://grovemade.com/support/; https://grovemade.com/support/faq/?utm_source=Redirect&utm_medium=301&utm_campaign=301batch; https://grovemade.com/pages/about/; https://grovemade.com/about/; https://grovemade.com/accessibility-statement/; https://grovemade.com/support/order-status/; https://grovemade.com/support/policies/,https://www.linkedin.com/company/grove-llc,https://twitter.com/grovemade,https://instagram.com/grovemade,https://facebook.com/grovemade; https://www.facebook.com/grovemade,,,https://www.linkedin.com/company/grove-llc; https://twitter.com/grovemade; https://instagram.com/grovemade; https://facebook.com/grovemade; https://www.facebook.com/grovemade,direct_profile_found,https://hunter.io/search/grovemade.com,https://www.linkedin.com/search/results/companies/?keywords=Grovemade,email first; LinkedIn or Instagram fallback,bun dev # then audit grovemade.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Grovemade, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your accessories catalog, answer buyer questions like desk setup and compatibility, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Grovemade, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Anker,Accessories,anker.com,https://www.anker.com/,93,A,DTC accessories,Charging compatibility questions,yes,pr@anker.com,pr@anker.com; support@anker.com; u003esupport@anker.com; vip.support@anker.com; adrian.sferle@anker.com; suppliers@anker.com; ecommerce@anker.com; influencer@anker.com,high_site,https://www.anker.com/contact,https://www.anker.com/; https://www.anker.com; https://www.anker.com/contact; https://www.anker.com/contact; https://www.anker.com/download; https://www.anker.com/about-us; https://www.anker.com/about-us; https://www.anker.com/accessibility; https://www.anker.com/accessibility; https://www.anker.com/about-us?ref=footer,,https://twitter.com/AnkerOfficial; https://www.ankersolix.com; https://x.com/AnkerOfficial,https://www.instagram.com/anker_official,https://www.facebook.com/Anker.fans,https://www.tiktok.com/@ankerofficial,https://www.youtube.com/@DaraTah/videos; https://www.youtube.com/user/AnkerOceanwing; https://www.youtube.com/channel/UCqdDnTIFcP402BcTo2A30Ow,https://twitter.com/AnkerOfficial; https://www.ankersolix.com; https://x.com/AnkerOfficial; https://www.instagram.com/anker_official; https://www.facebook.com/Anker.fans; https://www.tiktok.com/@ankerofficial; https://www.youtube.com/@DaraTah/videos; https://www.youtube.com/user/AnkerOceanwing; https://www.youtube.com/channel/UCqdDnTIFcP402BcTo2A30Ow,direct_profile_found,https://hunter.io/search/anker.com,https://www.linkedin.com/search/results/companies/?keywords=Anker,email first; LinkedIn or Instagram fallback,bun dev # then audit anker.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Anker, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your accessories catalog, answer buyer questions like charging compatibility questions, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Anker, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Ritual,Wellness,ritual.com,https://ritual.com,93,A,DTC wellness,Supplement education and subscriptions,yes,my@ritual.com,my@ritual.com,high_site,https://ritual.com/pages/accessibility,https://ritual.com; https://ritual.com; https://help.ritual.com/en/; https://help.ritual.com/en/; https://help.ritual.com/en/; https://help.ritual.com/en/; https://ritual.com/; https://ritual.com/pages/accessibility; https://ritual.com/pages/accessibility; https://ritual.com/collections/mom-to-baby-support,,,http://instagram.com/ritual,https://www.facebook.com/ritual,http://tiktok.com/@ritual,https://www.youtube.com/@ritualvitamins,http://instagram.com/ritual; https://www.facebook.com/ritual; http://tiktok.com/@ritual; https://www.youtube.com/@ritualvitamins,direct_profile_found,https://hunter.io/search/ritual.com,https://www.linkedin.com/search/results/companies/?keywords=Ritual,email first; LinkedIn or Instagram fallback,bun dev # then audit ritual.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Ritual, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your wellness catalog, answer buyer questions like supplement education and subscriptions, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Ritual, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
Seed,Wellness,seed.com,https://seed.com,93,A,DTC wellness,Probiotic education and subscriptions,yes,press@seed.com,press@seed.com; care@seed.com,high_site,https://seed.com/press/,https://seed.com; https://seed.com; https://help.seed.com/en-US/contact; https://help.seed.com/en-US; https://seed.com/press/; https://seed.com/; https://seed.com/accessibility; https://help.seed.com/en-US/contact,https://www.linkedin.com/company/seedhealth,https://image.mux.com/87tnV011w6GkwNzl7dxntQSNhpcVSJNgSQaqlj3iLTK00/thumbnail.webp; https://image.mux.com/oB02r9BUIqkJHUxbfyWLh00yK5GO6GqRQReiSskS5SRL4/thumbnail.webp; https://image.mux.com/iM00sNT9JitDRoL3sKGoI7wWXDmYwx7eAw5ialhbLBOk/thumbnail.webp; https://image.mux.com/B7ii9VEdNofKFscQjX1KWamismdYkNjaHKZEfC5zADE/thumbnail.webp; https://image.mux.com/ulw3ww5UZIgdyYqXJgZq1rqt4GxjG631zzxeGLdN9Co/thumbnail.webp,https://www.instagram.com/seed,,,,https://www.linkedin.com/company/seedhealth; https://image.mux.com/87tnV011w6GkwNzl7dxntQSNhpcVSJNgSQaqlj3iLTK00/thumbnail.webp; https://image.mux.com/oB02r9BUIqkJHUxbfyWLh00yK5GO6GqRQReiSskS5SRL4/thumbnail.webp; https://image.mux.com/iM00sNT9JitDRoL3sKGoI7wWXDmYwx7eAw5ialhbLBOk/thumbnail.webp; https://www.instagram.com/seed,direct_profile_found,https://hunter.io/search/seed.com,https://www.linkedin.com/search/results/companies/?keywords=Seed,email first; LinkedIn or Instagram fallback,bun dev # then audit seed.com,"Hi {first_name} - I'm building Agent Audit for commerce teams. For Seed, the high-value question is whether ChatGPT, Perplexity, and shopping assistants can correctly understand your wellness catalog, answer buyer questions like probiotic education and subscriptions, and land shoppers on the right PDP without losing intent. I can send a free 3-page audit showing the exact prompts where agents misread Seed, cite the wrong product, or fail to preserve purchase context. Worth sending over?",
